code_barre,url
4260541817970,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980012220
8015579035218,https://www.zooplus.fr/shop/chiens/croquettes_chien/prolife/1991219
4262500460906,https://www.zooplus.fr/shop/chiens/croquettes_chien/croquettes/9980063659
0052742665603,https://www.zooplus.fr/shop/chiens/croquettes_chien_races/races_moyennes/9980065771
8683769633386,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980049633
3760401053476,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980012966
3760185060752,https://www.zooplus.fr/shop/chiens/croquettes_chien/senior/9980065564
4260512870447,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/mjamjam/9980008492
4005784030126,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_batonnet_chien/9980007960
5060481898553,https://www.zooplus.fr/shop/chiens/pathologies_canines/low_fat/9980066332
3336024828649,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_soin_dentaire_chien/9980005628
4262500460661,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980063486
8424160027707,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_chien_volaille/9980002975
4047459008207,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/herrmanns_bio_boites_chien/menu_sensitive/677894
3605874615328,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/complements_alimentaires_chien_huile_liquide/9980013998
8002754003049,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980173837
8011391683477,https://www.zooplus.fr/shop/chiens/croquettes_chien/9980061689
4250078905288,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980014750
5012113001275,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980000711
3336024826560,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980005578
64992560119,https://www.zooplus.fr/shop/chiens/croquettes_chien/9980002794
3760337660120,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980006399
